object_id,Z,Z_err,EBV,SpecType,English Translation,split,target
nagol_lavan_salab,0.4471,,0.014,SN Ia,tooth + animal (quadrupedal mammal)  + herb,split_02,0
nana_Mithrim_fuin,1.412,,0.024,AGN,"mother + Sindar + darkness, gloom, night, dead of night ",split_02,0
nana_lost_luin,0.6367,,0.019,SN Ia,"mother +  empty, void  + blue",split_02,0
narthan_hub_daen,1.14,,0.026,AGN,"beacon, fire-sign  + harbour, haven, small landlocked bay  + corpse",split_02,0
nimbrethil_fern_aphadrim,0.9411,,0.048,AGN,silver birch (tree)  + dead + followers,split_02,0
noroth_hend_grond,0.2731,,0.013,SN Ia,giant + eye + club,split_02,0
nothrim_ninglor_tinuviel,0.7797,,0.523,AGN,family + gladden + nightingale,split_02,0
paich_ithildin_gorn,1.215,,0.032,AGN,"syrup, juice  + magic metal that only mirrors starlight and moolight + valour",split_02,0
panas_magol_loss,0.2972,,0.02,SN Ia,floor + sword + snow,split_02,0
panas_pilin_ah,0.3098,,0.027,AGN,floor + arrow + and,split_02,0
parf_Ennor_idhren,0.9657,,0.011,AGN,"book + Middle-Earth + pondering, wise, thoughtful",split_02,0
pennas_baneth_ingem,1.504,,0.088,AGN,"history + beauty + year sick, old ",split_02,0
per_baug_cund,1.055,,0.098,AGN,"half + oppressive, cruel, tyrannous  + prince",split_02,0
pess_ank_cabor,0.2804,,0.028,AGN,feather + jaw + frog,split_02,0
rach_Gonhir_rom,0.5278,,0.023,AGN,"wagon, wain  + Master of Stone, Dwarf + horn, trumpet",split_02,0
raef_lossen_panas,1.553,,0.039,AGN,net + snowy + floor,split_02,0
ram_haeron_imrath,0.921,,0.031,AGN,"wall + far, distant  + valley",split_02,0
raug_parf_ungol,0.54,,0.054,AGN," demon, terrible creature + book + spider",split_02,0
rhach_aeglir_midh,0.516,,0.043,SN IIn,curse + range of mountain peaks + dew,split_02,0
rhach_aeruil_glandagol,0.3403,,0.041,AGN,curse + seaweed + boundary marker ,split_02,0
rhosc_menel_eirien,0.1963,,0.131,AGN," russet, red, brown + heaven + daisy",split_02,0
rhosc_meril_uir,0.2417,,0.031,SN Ic," russet, red, brown + rose + eternity",split_02,0
rhun_anwar_iaun,0.3371,,0.053,TDE,"East + awe +  fane, holy place, sanctuary ",split_02,1
rhun_gwador_toll,0.4661,,0.021,SN Ia,East + sworn brother +  island,split_02,0
rist_lacha_hal,0.3501,,0.062,SN Ia,"cleaver, sword + flame + fish",split_02,0
rochir_Sindarin_merilin,0.2753,,0.058,SN Ia,"Horse-Lord, knight, rider  + English + nightingale",split_02,0
rovalug_adel_tamin,0.1927,,0.043,SN Ia,winged-dragon + behind + forge ,split_02,0
rovalug_drego_lachenn,1.728,,0.061,AGN,"winged-dragon + flee +  flame-eyed, Elf who has lived in the Blessed Realm ",split_02,0
rovalug_imlad_alagos,0.466,,0.015,AGN,"winged-dragon + glen, deep valley + storm of wind",split_02,0
rudh_hul_cair,1.535,,0.027,AGN,bald +  cry of encouragement in battle  + ship,split_02,0
ruith_rochben_aes,1.509,,0.168,AGN,anger + rider +  cooked food,split_02,0
rusc_erchion_balrog,0.3275,,0.037,TDE,fox  + orkish +  fire demon ,split_02,1
saelor_glass_cenedril,0.7644,,0.016,TDE,adviser  + joy + mirror,split_02,1
saer_imrath_gorn,0.3642,,0.067,SN Ia,bitter  + valley + valour,split_02,0
saig_Rochirrim_haust,0.595,,0.024,AGN,hungry  + Horse.Lords (People)  + bed,split_02,0
saig_sammar_faen,3.442,,0.285,AGN,hungry  + neighbour  + radiant,split_02,0
sammar_gond_fast,1.147,,0.027,AGN,"neighbour  + rock, great stone +  shaggy hair",split_02,0
sirion_lobor_angos,0.3241,,0.147,SN Ia,river  + horse + horror,split_02,0
soga_yll_cirdan,0.2745,,0.076,AGN,drink +  gulp  + shipbuilder,split_02,0
talraph_glamor_galad,1.374,,0.022,AGN," stirrup + echo +  light (bright), sunlight, brilliance, radiance, glittering reflection ",split_02,0
tathar_noroth_thor,0.6992,,0.064,AGN,tathar + giant + eagle,split_02,0
thamas_gwilwileth_cund,0.2436,,0.013,SN Ic,great hall  + butterfly + prince,split_02,0
thamas_minas_tavor,0.8432,,0.023,AGN,great hall  + city with watchtower  + woodpecker,split_02,0
thamas_sammar_ira,1.566,,0.026,AGN,great hall  + neighbour  + desire,split_02,0
thangail_fae_riel,0.9686,,0.035,AGN,"shield wall, shield fence  + soul, spirit  + princess",split_02,0
thor_cabor_eilian,0.3599,,0.03,SN Ia,eagle + frog + rainbow,split_02,0
thor_ennorath_iar,0.479,,0.155,AGN,eagle + lands of Middle-earth + blood,split_02,0
thor_lobor_hand,0.2534,,0.045,SN Ia,eagle + horse + intelligent,split_02,0
thul_neledh_nur,0.355,,0.093,AGN,"breath + enter, go in  + race",split_02,0
tinuviel_randir_cuil,0.4636,,0.049,SN IIn,"nightingale + pilgrim, wanderer + life",split_02,0
tinuviel_tamin_melethron,0.3637,,0.018,SN Ia,nightingale + forge  +  lover (masc.),split_02,0
tirith_amath_mil,0.171,,0.12,AGN,"guard, guarding + shield wall  +  affection, love, kindness ",split_02,0
Druadan_lorn_morgul,1.027,,0.01,AGN,"Wild Man  + anchorage, haven, harbour, quiet water  + sorcery",split_03,0
Eluwaith_lain_curunir,0.2313,,0.028,SN Ia,"Sindar +  free, freed + wizard",split_03,0
Eru_saelor_tegilbor,0.8868,,0.057,TDE,God + adviser  + calligrapher,split_03,1
Mithrim_merilin_gwachaedir,0.4973,,0.012,SN Ia,"Sindar + nightingale +  palantir, seeing stone",split_03,0
Rochirrim_pent_gil,0.4917,,0.024,SN Ia,"Horse.Lords (People)  + story +  star, bright spark",split_03,0
Sindarin_rusc_glamog,0.1683,,0.029,SN II,English + fox  + orc,split_03,0
acharn_nost_mil,0.4679,,0.058,SN Ia,"vengeance + family, clan, house +  affection, love, kindness ",split_03,0
acharn_uir_bregedur,0.2427,,0.075,SN Ia,vengeance + eternity + wildfire,split_03,0
adab_Gonhir_gwanur,1.805,,0.048,AGN,"building, house + Master of Stone, Dwarf + kinsman, kinswoman ",split_03,0
adar_inias_hand,0.2823,,0.168,AGN,father + annals + intelligent,split_03,0
aerlinn_raef_nimbrethil,0.5853,,0.006,SN Ia,hymn + net + silver birch (tree) ,split_03,0
aes_perian_fae,0.7027,,0.054,AGN," cooked food + Halfling, Hobbit  + soul, spirit ",split_03,0
aes_rhovan_erchion,0.2652,,0.112,AGN, cooked food + wilderness + orkish,split_03,0
ah_fervain_Ennor,1.11,,0.028,AGN,and + northern + Middle-Earth,split_03,0
ah_mir_Mithrim,0.4663,,0.05,AGN,"and +  jewel, treasure + Sindar",split_03,0
amarth_ai_Gonhir,0.3553,,0.036,SN Ia,"doom, fate + hail! + Master of Stone, Dwarf",split_03,0
amarth_heledir_gil,0.8177,,0.024,AGN,"doom, fate +  kingfisher (bird) +  star, bright spark",split_03,0
amath_celon_agarwaen,1.393,,0.058,AGN,shield wall  + river + bloodstain,split_03,0
anann_rom_anwar,0.5453,,0.045,AGN," long, for a long time + horn, trumpet + awe",split_03,0
angos_tamin_haust,0.8678,,0.08,AGN,horror + forge  + bed,split_03,0
ank_fast_luithien,0.3897,,0.045,SN Ia,jaw +  shaggy hair + enchantress,split_03,0
ank_glandagol_law,0.4885,,0.01,AGN,jaw + boundary marker  + no! don't! ,split_03,0
anwar_gas_gaw,0.3641,,0.006,AGN,awe + hole + void,split_03,0
aphadrim_lain_minai,1.108,,0.047,AGN,"followers +  free, freed + distinct, unique, single",split_03,0
aran_aear_muinthel,1.5,,0.506,AGN,"king + ocean, sea  + sister",split_03,0
aras_Elrim_Gwathuirim,0.893,,0.011,AGN,deer + Elves + Shadowy People (of Dunland) ,split_03,0
badhor_firiel_tinnu,0.2127,,0.03,SN Ia,"judge + mortal maiden + dusk, twilight",split_03,0
bain_gobennas_minas,0.9152,,0.025,AGN,"beautiful, fair  + history + city with watchtower ",split_03,0
cabor_paich_galad,1.013,,0.061,AGN,"frog + syrup, juice  +  light (bright), sunlight, brilliance, radiance, glittering reflection ",split_03,0
calad_laug_erchion,0.3213,,0.053,AGN,light + warm + orkish,split_03,0
callon_thangail_aerlinn,0.372,,0.019,SN Ia,"hero + shield wall, shield fence  + hymn",split_03,0
certh_adel_imlad,0.3687,,0.057,SN Ia-91bg-like,"rune + behind + glen, deep valley",split_03,0
certh_curunir_luith,0.4155,,0.05,AGN,rune + wizard + spell,split_03,0
cirdan_luith_maethor,0.2899,,0.032,SN Ia,shipbuilder + spell + warrior,split_03,0
cirion_cair_echad,1.067,,0.014,AGN,"sailor, shipman  + ship + encampment",split_03,0
cugu_ruith_toll,1.023,,0.275,AGN,dove + anger +  island,split_03,0
cuil_magor_andrann,0.7353,,0.026,AGN,"life + swordsman +  age, cycle ",split_03,0
daen_saelor_gil,0.579,,0.048,AGN,"corpse + adviser  +  star, bright spark",split_03,0
dagnir_archam_raegdan,1.102,,0.019,AGN,bane + throne + sinner,split_03,0
edlothiad_Ennor_graw,0.9145,,0.022,AGN,flowering + Middle-Earth + bear,split_03,0
elvellon_gador_fern,0.2687,,0.077,AGN,"Elf-friend + dungeon, prison + dead",split_03,0
erchion_lobor_hwiniol,0.8859,,0.018,TDE,orkish + horse + fantastic,split_03,1
eryn_roch_tann,0.3143,,0.046,SN Ia,"wood, forest + horse + sign ",split_03,0
fang_aegas_fervain,0.8779,,0.04,AGN,beard + mountain peak  + northern,split_03,0
faradrim_yll_honeg,0.274,,0.021,AGN,"hunters +  gulp  +  little brother, also the name of the middle finger ",split_03,0
faun_faradrim_cae,0.3749,,0.151,SN Ia,cloud + hunters + earth,split_03,0
fern_lagor_guldur,1.348,,0.017,AGN,dead + swift + dark sorcery,split_03,0
fervain_tamin_firion,1.861,,0.036,AGN,northern + forge  +  mortal man,split_03,0
firiel_maen_sirion,0.2202,,0.032,SN Ia,"mortal maiden +  clever, skilled + river ",split_03,0
forodrim_dunedhel_galadhrim,1.115,,0.027,AGN,"Northmen, Northfolk  + Elf of Beleriand, West-Elf, including Noldor and Sindar  + people of the Trees, Elves of Lórien ",split_03,0
fuin_helegnen_rochir,0.5743,,0.014,AGN,"darkness, gloom, night, dead of night  + frozen + Horse-Lord, knight, rider ",split_03,0
galadhrim_aderthad_balrog,1.167,,0.019,AGN,"people of the Trees, Elves of Lórien  + reunion +  fire demon ",split_03,0
galadhrim_inias_Dornhoth,1.046,,0.063,AGN,"people of the Trees, Elves of Lórien  + annals + Trawn Folk (Dwarfs)",split_03,0
galadhrim_uruk_gwend,0.9862,,0.047,AGN,"people of the Trees, Elves of Lórien  + evil creature + maiden",split_03,0
galvorn_gador_braig,1.72,,0.022,AGN,"black metal  + dungeon, prison + fierce, wild",split_03,0
gas_magol_idhren,0.4296,,0.009,SN Ia-91T-like,"hole + sword + pondering, wise, thoughtful",split_03,0
gil_amdir_corf,0.2896,,0.195,AGN," star, bright spark + hope + ring",split_03,0
gilgalad_nidh_mir,0.473,,0.097,AGN,"starlight + honeycomb +  jewel, treasure",split_03,0
glaur_Rochirrim_aeglir,2.238,,0.055,AGN,golden light  + Horse.Lords (People)  + range of mountain peaks,split_03,0
gwador_pent_faun,1.158,,0.089,AGN,sworn brother + story + cloud,split_03,0
gwaloth_aith_ulug,0.2051,,0.213,SN Ia,"blossom + point of spear  + bad, evil",split_03,0
gwanur_adar_anwar,0.3739,,0.084,SN Ia,"kinsman, kinswoman  + father + awe",split_03,0
gwarth_lin_lasguil,0.3165,,0.052,AGN,"betrayer +  lake, pool  + tea",split_03,0
gwarth_rach_magor,1.074,,0.1,AGN,"betrayer + wagon, wain  + swordsman",split_03,0
gwathui_gwael_heron,0.4153,,0.043,SN Ia,shadowy + gull + master,split_03,0
gwathui_navaer_glaur,1.012,,0.017,TDE,shadowy + farewell + golden light ,split_03,1
gwaun_naer_tamin,0.4049,,0.295,AGN,"goose +  sad, dreadful, woeful + forge ",split_03,0
gwend_dol_inias,0.8115,,0.178,AGN,"maiden + head, hill + annals",split_03,0
gwend_harad_lalaith,1.175,,0.049,AGN,maiden + south + laughter,split_03,0
gwilwileth_cair_tavor,0.7185,,0.02,AGN,butterfly + ship + woodpecker,split_03,0
hadhod_ram_calad,0.6482,,0.038,AGN,Dwarf + wall + light,split_03,0
hal_alae_suil,1.148,,0.023,AGN,fish + Ah + hail ,split_03,0
hast_eryn_ah,1.005,,0.16,AGN,"axe-stroke + wood, forest + and",split_03,0
haust_vin_uan,0.27,,0.023,SN Ia,bed + our + monster ,split_03,0
heleg_agar_melethron,0.8745,,0.013,AGN,"ice + glory, brilliance, glitter +  lover (masc.)",split_03,0
helegnen_idhren_hul,0.3011,,0.039,AGN,"frozen + pondering, wise, thoughtful +  cry of encouragement in battle ",split_03,0
helegnen_tachol_corf,0.5867,,0.018,AGN,"frozen + brooch, pin + ring",split_03,0
imrad_lebed_corf,0.1954,,0.027,SN Ia,path + finger + ring,split_03,0
imrath_gaurwaith_mil,0.5669,,0.052,AGN,"valley + outlaws (wolf-people) +  affection, love, kindness ",split_03,0
in_hervenn_malad,0.7953,,0.029,AGN,year + husband + gold,split_03,0
lain_bronwe_tamin,0.5517,,0.022,AGN," free, freed + endurance + forge ",split_03,0
lain_gilgalad_pess,0.1979,,0.029,SN Ia," free, freed + starlight + feather",split_03,0
lam_gwanur_lin,0.7448,,0.018,AGN,"tongue, dialect, language  + kinsman, kinswoman  +  lake, pool ",split_03,0
lam_lathron_talraph,0.3745,,0.023,AGN,"tongue, dialect, language  + eavesdropper +  stirrup",split_03,0
laug_imrath_gaur,0.9357,,0.128,AGN,warm + valley + werewolf,split_03,0
lebed_nadhras_iphant,0.6444,,0.024,AGN,"finger + pasture + aged, long-lived",split_03,0
lebenedh_imrad_adab,0.2608,,0.201,AGN,"middle finger  + path + building, house",split_03,0
lebenedh_law_gwaloth,0.271,,0.028,AGN,middle finger  + no! don't!  + blossom,split_03,0
lhug_amlug_ithildin,0.547,,0.032,SN Ia," dragon, snake, serpent +  snake, serpent + magic metal that only mirrors starlight and moolight",split_03,0
lin_cirion_maecheneb,0.3497,,0.008,SN Ia," lake, pool  + sailor, shipman  +  sharp-eyed",split_03,0
lossen_rovalug_luithien,2.28,,0.092,AGN,snowy + winged-dragon + enchantress,split_03,0
luin_thor_aear,0.4488,,0.137,AGN,"blue + eagle + ocean, sea ",split_03,0
lunt_gwend_imrath,0.53,,0.048,SN Ia,boat + maiden + valley,split_03,0
magol_hador_thor,0.1649,,0.014,SN II,sword + thrower + eagle,split_03,0
magor_aiglos_amon,1.174,,0.068,AGN,"swordsman + plant, bush + hill, steep-sided mount ",split_03,0
melethron_drafn_Gwathuirim,0.3518,,0.022,AGN," lover (masc.) +  hewn, log + Shadowy People (of Dunland) ",split_03,0
mil_emel_mir,0.4087,,0.068,AGN," affection, love, kindness  + mother +  jewel, treasure",split_03,0
min_heleg_pethron,0.6968,,0.036,AGN,peak + ice + narrator,split_03,0
morgul_lembas_dam,0.4037,,0.012,SN Ia,"sorcery + way-bread, journey-bread  + hammer",split_03,0
muil_bragol_aeruil,0.6255,,0.028,AGN,"dreariness, twilight, shadow, vagueness  + sudden + seaweed",split_03,0
muil_inias_dunadan,0.5594,,0.054,AGN,"dreariness, twilight, shadow, vagueness  + annals + Númenórean, Man of the West ",split_03,0
muinthel_aegas_Druadan,1.365,,0.022,AGN,sister + mountain peak  + Wild Man ,split_03,0
muinthel_cuil_uan,1.97,,0.096,AGN,sister + life + monster ,split_03,0
mund_parf_Eru,0.1189,,0.036,SN IIb,bull + book + God,split_03,0
nana_celeb_fast,0.2925,,0.025,AGN,mother + silver +  shaggy hair,split_03,0
narthan_puig_haeron,0.296,,0.024,SN Ia,"beacon, fire-sign  +  clean, tidy, neat  + far, distant ",split_03,0
nell_dam_guldur,0.8129,,0.019,AGN,bell + hammer + dark sorcery,split_03,0
nell_rusc_roch,0.7213,,0.021,AGN,bell + fox  + horse,split_03,0
nestad_sogannen_gobennas,0.9296,,0.037,AGN,healing + drunk  + history,split_03,0
nidh_pendrath_dunedhel,2.303,,0.114,AGN,"honeycomb + stairway + Elf of Beleriand, West-Elf, including Noldor and Sindar ",split_03,0
nim_cuin_saer,0.977,,0.038,AGN,"pale, white + alive + bitter ",split_03,0
nimp_tamin_alagos,1.199,,0.013,AGN,frail + forge  + storm of wind,split_03,0
ninglor_ank_helegnen,0.5953,,0.231,AGN,gladden + jaw + frozen,split_03,0
nost_tachol_rom,0.6114,,0.017,AGN,"family, clan, house + brooch, pin + horn, trumpet",split_03,0
nur_angos_gaurwaith,0.3533,,0.036,AGN,race + horror + outlaws (wolf-people),split_03,0
pent_gobennas_achas,0.1913,,0.076,SN Ia,story + history + achas,split_03,0
perian_gwaun_minuial,0.6348,,0.022,AGN,"Halfling, Hobbit  + goose + dawn, morrowdim, twilight ",split_03,0
pilin_minai_bellas,0.6522,,0.031,AGN,"arrow + distinct, unique, single + strengh",split_03,0
ram_ogol_cuil,0.5709,,0.113,AGN,"wall + evil, wicked + life",split_03,0
riel_edlothiad_elvellon,1.868,,0.053,AGN,princess + flowering + Elf-friend,split_03,0
ris_heledh_Tawarwaith,0.2926,,0.038,AGN,queen + glass + Forest people (Silvan Elves) ,split_03,0
ris_hud_magor,0.285,,0.016,AGN,queen + assembly + swordsman,split_03,0
rochir_eirien_tann,0.4236,,0.132,AGN,"Horse-Lord, knight, rider  + daisy + sign ",split_03,0
romru_Gwathuirim_per,1.368,,0.052,AGN,sound of the horn + Shadowy People (of Dunland)  + half,split_03,0
romru_ithildin_alagos,0.5738,,0.016,AGN,sound of the horn + magic metal that only mirrors starlight and moolight + storm of wind,split_03,0
ruith_bain_gwachaedir,0.9649,,0.044,AGN,"anger + beautiful, fair  +  palantir, seeing stone",split_03,0
rusc_emel_rist,0.791,,0.039,AGN,"fox  + mother + cleaver, sword",split_03,0
sador_bass_tinuviel,0.7934,,0.028,AGN, faithful one + bread + nightingale,split_03,0
saer_ylf_hervess,0.5495,,0.018,AGN,bitter  + drinking vessel  + wife,split_03,0
saew_aglareb_rhun,0.9365,,0.022,AGN,poison + glorious + East,split_03,0
saig_forodrim_bass,1.599,,0.014,AGN,"hungry  + Northmen, Northfolk  + bread",split_03,0
tang_Gwathuirim_aerlinn,1.923,,0.031,AGN,bowstring  + Shadowy People (of Dunland)  + hymn,split_03,0
thamas_pethron_eilian,0.806,,0.078,AGN,great hall  + narrator + rainbow,split_03,0
thangail_aran_adan,2.616,,0.029,AGN,"shield wall, shield fence  + king + Man",split_03,0
thangail_rhun_meldir,0.6349,,0.079,AGN,"shield wall, shield fence  + East + friend",split_03,0
uan_bellas_iaun,0.7813,,0.073,AGN,"monster  + strengh +  fane, holy place, sanctuary ",split_03,0
ulug_espalass_muil,1.005,,0.125,AGN,"bad, evil + water-fall + dreariness, twilight, shadow, vagueness ",split_03,0
vin_celeb_ruith,0.3248,,0.092,SN Ia,our + silver + anger,split_03,0
Dornhoth_rist_lalaith,0.2716,,0.013,AGN,"Trawn Folk (Dwarfs) + cleaver, sword + laughter",split_04,0
Elrim_firiel_soga,0.5487,,0.033,SN Ia,Elves + mortal maiden + drink,split_04,0
Elrim_heledir_fervain,0.2919,,0.039,SN Ia,Elves +  kingfisher (bird) + northern,split_04,0
Gwathuirim_meldir_fuin,0.4287,,0.008,TDE,"Shadowy People (of Dunland)  + friend + darkness, gloom, night, dead of night ",split_04,1
Ithil_uanui_Eluwaith,1.199,,0.037,AGN,"moon + hideous, monstrous + Sindar",split_04,0
Mirion_baug_angos,0.5798,,0.043,AGN," jewel, Silmaril  + oppressive, cruel, tyrannous  + horror",split_04,0
Sindarin_araf_pilin,0.3755,,0.086,TDE,English + wolf + arrow,split_04,1
adar_amlug_eryn,1.552,,0.08,AGN,"father +  snake, serpent + wood, forest",split_04,0
adel_glae_melethron,0.2226,,0.015,SN Ia,behind + grass +  lover (masc.),split_04,0
aderthad_ulug_nadhras,0.8129,,0.207,AGN,"reunion + bad, evil + pasture",split_04,0
aduial_anann_aphadrim,0.2698,,0.164,AGN,"evening, twilight  +  long, for a long time + followers",split_04,0
aerlinn_nagol_bellas,1.176,,0.034,AGN,hymn + tooth + strengh,split_04,0
agor_araf_faradrim,1.514,,0.022,AGN,narrow + wolf + hunters,split_04,0
amloth_pess_gwathui,0.5239,,0.029,SN Ia,crest of a helmet  + feather + shadowy,split_04,0
amon_cirion_annon,0.4065,,0.062,TDE,"hill, steep-sided mount  + sailor, shipman  + gate, door ",split_04,1
angos_celon_lain,0.7692,,0.087,AGN,"horror + river +  free, freed",split_04,0
ank_heledh_rudh,0.6939,,0.058,AGN,jaw + glass + bald,split_04,0
anwar_gilgalad_luith,0.1952,,0.012,TDE,awe + starlight + spell,split_04,1
anwar_raef_fervain,0.5514,,0.022,AGN,awe + net + northern,split_04,0
aranarth_gwilwileth_laer,0.5723,,0.011,SN Ia,"kingdom, realm + butterfly + song",split_04,0
aras_minai_yll,0.7203,,0.038,AGN,"deer + distinct, unique, single +  gulp ",split_04,0
aras_rusc_rhovan,1.64,,0.063,AGN,deer + fox  + wilderness,split_04,0
archam_calad_lossen,1.103,,0.014,AGN,throne + light + snowy,split_04,0
badhor_rhach_rach,0.4826,,0.105,SN Ia,"judge + curse + wagon, wain ",split_04,0
balrog_gil_rhosc,3.577,,0.038,AGN," fire demon  +  star, bright spark +  russet, red, brown",split_04,0
barad_nur_gobennas,0.6993,,0.066,AGN," fortress, fort, tower  + race + history",split_04,0
corf_annon_talraph,0.1849,,0.018,AGN,"ring + gate, door  +  stirrup",split_04,0
cugu_mund_celeb,2.531,,0.019,AGN,dove + bull + silver,split_04,0
cund_gath_loss,0.3569,,0.064,SN Ia,prince + cavern + snow,split_04,0
cund_lathron_galenas,0.5138,,0.047,SN Ia,prince + eavesdropper + pipe-weed,split_04,0
cyron_amlug_lebenedh,0.2994,,0.029,SN Ia," new moon  +  snake, serpent + middle finger ",split_04,0
dannas_gul_bronwe,0.1661,,0.04,AGN,"autumn + evil knowledge, magic, sorcery, necromancy  + endurance",split_04,0
dol_adan_dunadan,1.313,,0.037,AGN,"head, hill + Man + Númenórean, Man of the West ",split_04,0
drafn_mund_mithren,1.876,,0.348,AGN," hewn, log + bull + grey",split_04,0
draug_drafn_gwend,1.216,,0.038,AGN,"wolf +  hewn, log + maiden",split_04,0
